12.12.2012 12:52:57	12.12.2012 13:03:13	1959776187360,29	0	79061,6801281571	0	-2,11870002746582
12.12.2012 13:03:13	12.12.2012 14:04:16	93866884,7099609	0	3,5318799168017	0	-2,07682730934837
12.12.2012 14:04:16	12.12.2012 15:00:13	81235945,2199707	0	2,77247695630649	0	-2,09429168701172
12.12.2012 15:00:13	12.12.2012 16:01:22	119098186,48999	0	4,05348841099476	0	-2,39681673049927
12.12.2012 16:01:22	12.12.2012 17:02:33	110689416,530029	0	4,21546383950044	0	-2,49760834376017
12.12.2012 17:02:33	12.12.2012 18:03:41	122099712,48999	0	4,2985941766965	0	-2,46487506230672
12.12.2012 18:03:41	12.12.2012 19:04:53	114266544,580078	0	4,09154737000063	0	-2,46572719920765
12.12.2012 19:04:53	12.12.2012 20:00:54	112775743,01001	0	3,97591179610754	0	-2,52840836842855
12.12.2012 20:00:54	12.12.2012 21:02:01	111530423,159912	0	4,3395482897904	0	-2,6520250638326
12.12.2012 21:02:01	12.12.2012 22:03:02	111923396,590088	0	4,33749589321087	0	-2,77113342285156
12.12.2012 22:03:02	12.12.2012 23:04:14	120475292,209961	0	4,44097623229027	0	-2,84447271173651
12.12.2012 23:04:14	13.12.2012 0:00:15	113445281,97998	0	4,18054938310524	0	-2,88446680704753
13.12.2012 0:00:15	13.12.2012 1:01:27	122197113,929932	0	4,33440971380332	0	-2,96706676483154
13.12.2012 1:01:27	13.12.2012 2:02:33	98125703,630127	0	3,44761019939324	0	-3,16940848032633
13.12.2012 2:02:33	13.12.2012 3:03:35	100310027,599854	0	3,61682328590541	0	-3,71752484639486
13.12.2012 3:03:35	13.12.2012 4:04:46	94708800,3200684	0	3,79070700699231	0	-4,06063634699041
13.12.2012 4:04:46	13.12.2012 5:00:53	80908685,9199219	0	3,44151009620691	0	-4,22018337249756
13.12.2012 5:00:53	13.12.2012 6:02:09	98556160,9301758	0	4,03888338799879	0	-4,27909151713053
13.12.2012 6:02:09	13.12.2012 7:03:21	105517446,98999	0	4,2179293037043	0	-4,05946667989095
13.12.2012 7:03:21	13.12.2012 8:04:27	106566309,929932	0	4,30745916809246	0	-4,2066272388805
13.12.2012 8:04:27	13.12.2012 9:00:24	107258856,300049	0	4,37844813620904	0	-4,27303079458383
13.12.2012 9:00:24	13.12.2012 10:04:31	133745167,399902	0	5,5160699262924	0	-3,88040924072266
13.12.2012 10:04:31	13.12.2012 11:00:34	123367365,449951	0	5,1136972085078	0	-3,52952995300293
13.12.2012 11:00:34	13.12.2012 12:03:01	131060957,910156	0	5,22092901168799	0	-3,2071917851766
13.12.2012 12:03:01	13.12.2012 13:04:15	139090746,639893	0	4,71950552240014	0	-3,08756360140714
13.12.2012 13:04:15	13.12.2012 14:00:09	97583591,9399414	0	3,23198482020234	0	-2,87038326263428
13.12.2012 14:00:09	13.12.2012 15:01:12	105556190,01001	0	3,4045741558075	0	-3,37944157918294
13.12.2012 15:01:12	13.12.2012 16:02:19	116041958,340088	0	3,94939070940018	0	-3,86992486317952
13.12.2012 16:02:19	13.12.2012 17:03:30	122447490,689941	0	4,35663588019088	0	-4,36297512054443
13.12.2012 17:03:30	13.12.2012 18:04:42	129171431,060059	0	4,37374650270795	0	-4,65857280384411
13.12.2012 18:04:42	13.12.2012 19:00:38	125949218,870117	0	4,05437910549517	0	-4,78815841674805
13.12.2012 19:00:38	13.12.2012 20:01:45	151225671,169922	0	4,81664349140192	0	-4,75357500712077
13.12.2012 20:01:45	13.12.2012 21:02:56	147138714,790039	0	4,77471042239631	0	-4,68825848897298
13.12.2012 21:02:56	13.12.2012 22:04:03	146925807	0	4,62067721229687	0	-4,58872743086381
13.12.2012 22:04:03	13.12.2012 23:00:04	134293496,609863	0	4,06957811111351	0	-4,67481676737467
